episode,reward,steps,success,total_steps
377,0.0,7,0,20049
378,0.0,27,0,20076
379,0.904,32,1,20108
380,0.0,8,0,20116
381,0.0,35,0,20151
382,0.0,49,0,20200
383,0.0,111,0,20311
384,0.0,19,0,20330
385,0.0,107,0,20437
386,0.853,49,1,20486
387,0.0,3,0,20489
388,0.0,10,0,20499
389,0.0,122,0,20621
390,0.0,25,0,20646
391,0.0,173,0,20819
392,0.0,34,0,20853
393,0.0,111,0,20964
394,0.0,34,0,20998
395,0.0,81,0,21079
396,0.0,39,0,21118
397,0.0,18,0,21136
398,0.808,64,1,21200
399,0.0,52,0,21252
400,0.0,106,0,21358
401,0.0,61,0,21419
402,0.877,41,1,21460
403,0.0,3,0,21463
404,0.0,15,0,21478
405,0.0,11,0,21489
406,0.0,10,0,21499
407,0.0,143,0,21642
408,0.0,112,0,21754
409,0.0,116,0,21870
410,0.0,7,0,21877
411,0.0,103,0,21980
412,0.0,16,0,21996
413,0.0,91,0,22087
414,0.0,13,0,22100
415,0.0,11,0,22111
416,0.0,16,0,22127
417,0.0,53,0,22180
418,0.0,62,0,22242
419,0.45699999999999996,181,1,22423
420,0.61,130,1,22553
421,0.0,70,0,22623
422,0.0,257,0,22880
423,0.0,7,0,22887
424,0.0,9,0,22896
425,0.652,116,1,23012
426,0.0,82,0,23094
427,0.823,59,1,23153
428,0.0,3,0,23156
429,0.0,130,0,23286
430,0.0,10,0,23296
431,0.0,13,0,23309
432,0.0,3,0,23312
433,0.0,98,0,23410
434,0.0,13,0,23423
435,0.0,5,0,23428
436,0.8049999999999999,65,1,23493
437,0.598,134,1,23627
438,0.0,46,0,23673
439,0.0,72,0,23745
440,0.0,3,0,23748
441,0.0,9,0,23757
442,0.0,26,0,23783
443,0.0,3,0,23786
444,0.0,128,0,23914
445,0.0,8,0,23922
446,0.0,24,0,23946
447,0.8109999999999999,63,1,24009
448,0.0,3,0,24012
449,0.0,204,0,24216
450,0.0,18,0,24234
451,0.0,3,0,24237
452,0.6399999999999999,120,1,24357
453,0.0,14,0,24371
454,0.0,13,0,24384
455,0.0,3,0,24387
456,0.808,64,1,24451
457,0.0,12,0,24463
458,0.43299999999999994,189,1,24652
459,0.0,19,0,24671
460,0.769,77,1,24748
461,0.6970000000000001,101,1,24849
462,0.0,17,0,24866
463,0.0,10,0,24876
464,0.0,10,0,24886
465,0.8260000000000001,58,1,24944
466,0.8109999999999999,63,1,25007
467,0.0,106,0,25113
468,0.0,8,0,25121
469,0.484,172,1,25293
470,0.0,52,0,25345
471,0.0,62,0,25407
472,0.0,12,0,25419
