episode,reward,steps,success,total_steps
709,-0.9750000000000001,56,0,39144
710,1.18,15,1,39159
711,-0.985,6,0,39165
712,1.068,43,1,39208
713,1.032,52,1,39260
714,1.104,34,1,39294
715,1.116,31,1,39325
716,0.9239999999999999,79,1,39404
717,1.072,42,1,39446
718,1.028,53,1,39499
719,1.02,55,1,39554
720,1.016,56,1,39610
721,0.724,129,1,39739
722,1.04,50,1,39789
723,1.156,21,1,39810
724,0.8439999999999999,99,1,39909
725,1.064,44,1,39953
726,0.976,66,1,40019
727,1.056,46,1,40065
728,1.056,46,1,40111
729,0.8520000000000001,97,1,40208
730,0.9799999999999999,65,1,40273
731,0.9959999999999999,61,1,40334
732,-0.9850000000000001,66,0,40400
733,0.9639999999999999,69,1,40469
734,1.092,37,1,40506
735,-0.993,14,0,40520
736,1.144,24,1,40544
737,-0.992,13,0,40557
738,1.028,53,1,40610
739,0.9959999999999999,61,1,40671
740,1.088,38,1,40709
741,-1.008,29,0,40738
742,-0.917,78,0,40816
743,1.008,58,1,40874
744,1.108,33,1,40907
745,1.1400000000000001,25,1,40932
746,0.8919999999999999,87,1,41019
747,1.02,55,1,41074
748,0.9199999999999999,80,1,41154
749,1.052,47,1,41201
750,1.068,43,1,41244
751,-0.985,6,0,41250
752,1.076,41,1,41291
753,1.1,35,1,41326
754,1.12,30,1,41356
755,1.076,41,1,41397
756,1.088,38,1,41435
757,1.104,34,1,41469
758,1.068,43,1,41512
759,1.116,31,1,41543
760,1.028,53,1,41596
761,-0.953,14,0,41610
762,0.9959999999999999,61,1,41671
763,1.028,53,1,41724
764,1.04,50,1,41774
765,-0.927,28,0,41802
766,1.1320000000000001,27,1,41829
767,0.968,68,1,41897
768,0.8799999999999999,90,1,41987
769,-0.992,13,0,42000
770,0.8919999999999999,87,1,42087
771,1.012,57,1,42144
772,1.084,39,1,42183
773,1.036,51,1,42234
774,-0.904,25,0,42259
775,-0.984,5,0,42264
776,1.12,30,1,42294
777,0.9079999999999999,83,1,42377
778,1.1,35,1,42412
779,-0.9550000000000001,16,0,42428
780,1.032,52,1,42480
781,1.096,36,1,42516
782,0.968,68,1,42584
783,-0.926,7,0,42591
784,1.156,21,1,42612
785,1.156,21,1,42633
786,1.036,51,1,42684
787,-1.008,29,0,42713
788,1.036,51,1,42764
789,1.124,29,1,42793
790,1.092,37,1,42830
791,1.144,24,1,42854
792,1.012,57,1,42911
793,0.944,74,1,42985
794,0.9239999999999999,79,1,43064
795,-0.991,12,0,43076
796,-1.0110000000000001,32,0,43108
797,0.8879999999999999,88,1,43196
798,1.164,19,1,43215
799,-0.988,9,0,43224
800,1.1400000000000001,25,1,43249
801,1.056,46,1,43295
802,1.1320000000000001,27,1,43322
803,-0.996,17,0,43339
804,-0.959,20,0,43359
805,1.044,49,1,43408
806,-0.984,5,0,43413
807,1.1280000000000001,28,1,43441
808,1.048,48,1,43489
809,1.04,50,1,43539
