episode,reward,steps,success,total_steps
466,-1.0330000000000001,74,0,31476
467,0.7599999999999999,120,1,31596
468,-0.982,3,0,31599
469,-0.987,8,0,31607
470,0.8559999999999999,96,1,31703
471,0.8719999999999999,92,1,31795
472,-0.9630000000000001,44,0,31839
473,-0.888,9,0,31848
474,1.056,46,1,31894
475,1.036,51,1,31945
476,1.052,47,1,31992
477,-0.974,35,0,32027
478,0.992,62,1,32089
479,0.5279999999999998,178,1,32267
480,-0.9510000000000001,92,0,32359
481,0.96,70,1,32429
482,0.5319999999999998,177,1,32606
483,0.976,66,1,32672
484,1.04,50,1,32722
485,1.048,48,1,32770
486,-0.896,17,0,32787
487,-0.9390000000000001,20,0,32807
488,1.036,51,1,32858
489,-0.984,5,0,32863
490,-0.982,3,0,32866
491,0.6319999999999998,152,1,33018
492,-0.898,39,0,33057
493,-0.991,32,0,33089
494,1.064,44,1,33133
495,0.4719999999999998,192,1,33325
496,0.9999999999999999,60,1,33385
497,1.056,46,1,33431
498,0.5759999999999998,166,1,33597
499,-1.044,65,0,33662
500,1.052,47,1,33709
501,0.8439999999999999,99,1,33808
502,-0.915,36,0,33844
503,-0.92,21,0,33865
504,1.012,57,1,33922
505,1.004,59,1,33981
506,-0.873,34,0,34015
507,0.4759999999999998,191,1,34206
508,0.9999999999999999,60,1,34266
509,0.8280000000000001,103,1,34369
510,1.056,46,1,34415
511,0.5359999999999998,176,1,34591
512,-0.9700000000000001,71,0,34662
513,1.044,49,1,34711
514,0.96,70,1,34781
515,0.7959999999999999,111,1,34892
516,0.8439999999999999,99,1,34991
517,-0.99,51,0,35042
518,1.1360000000000001,26,1,35068
519,1.012,57,1,35125
520,0.8759999999999999,91,1,35216
521,0.772,117,1,35333
522,-0.916,57,0,35390
523,-1.0370000000000001,58,0,35448
524,0.944,74,1,35522
525,-0.989,10,0,35532
526,-1.074,135,0,35667
527,0.6079999999999999,158,1,35825
528,0.7999999999999999,110,1,35935
529,-0.975,16,0,35951
530,0.8039999999999999,109,1,36060
531,-0.925,46,0,36106
532,-1.0240000000000002,125,0,36231
533,0.8879999999999999,88,1,36319
534,1.04,50,1,36369
535,-0.9490000000000001,10,0,36379
536,-0.951,12,0,36391
537,0.8879999999999999,88,1,36479
538,0.6719999999999999,142,1,36621
539,-0.99,11,0,36632
540,-0.9810000000000001,102,0,36734
541,0.94,75,1,36809
542,-0.989,10,0,36819
543,-0.9490000000000001,30,0,36849
544,-0.976,37,0,36886
545,-0.982,3,0,36889
546,1.004,59,1,36948
547,1.08,40,1,36988
548,-1.0150000000000001,36,0,37024
549,0.9159999999999999,81,1,37105
550,0.44799999999999984,198,1,37303
551,-1.0310000000000001,92,0,37395
552,-0.921,22,0,37417
553,-0.991,12,0,37429
554,-1.0010000000000001,22,0,37451
555,-0.993,14,0,37465
556,-0.9750000000000001,76,0,37541
557,-1.018,39,0,37580
558,-0.976,17,0,37597
559,0.972,67,1,37664
560,-0.922,43,0,37707
561,-0.921,42,0,37749
562,-1.0410000000000001,122,0,37871
563,1.084,39,1,37910
564,-0.92,21,0,37931
565,0.5399999999999999,175,1,38106
566,-1.0110000000000001,32,0,38138
567,0.9799999999999999,65,1,38203
568,0.37599999999999983,216,1,38419
569,-0.9450000000000001,6,0,38425
570,0.9719999999999999,67,1,38492
571,1.032,52,1,38544
572,-0.984,45,0,38589
573,-1.016,37,0,38626
574,0.94,75,1,38701
575,-0.9490000000000001,10,0,38711
576,0.9879999999999999,63,1,38774
577,0.5559999999999999,171,1,38945
578,-0.9690000000000001,30,0,38975
579,-0.89,11,0,38986
580,-1.02,41,0,39027
581,0.7879999999999999,113,1,39140
582,-0.992,13,0,39153
583,-0.975,16,0,39169
584,0.6679999999999999,143,1,39312
585,0.976,66,1,39378
586,-0.989,30,0,39408
587,0.21599999999999983,256,1,39664
588,-0.99,11,0,39675
589,0.984,64,1,39739
590,-0.9460000000000001,47,0,39786
591,0.7519999999999999,122,1,39908
592,-0.984,5,0,39913
593,-0.988,9,0,39922
594,-1.0870000000000002,188,0,40110
595,-0.985,6,0,40116
596,-1.0030000000000001,64,0,40180
597,-0.985,6,0,40186
598,-0.968,9,0,40195
599,-0.954,15,0,40210
600,-1.0010000000000001,22,0,40232
601,-0.987,8,0,40240
602,-0.978,19,0,40259
603,-1.0030000000000001,44,0,40303
604,-0.9510000000000001,12,0,40315
605,-0.997,18,0,40333
606,-0.898,19,0,40352
607,-0.985,6,0,40358
608,-0.986,7,0,40365
609,-0.921,42,0,40407
610,-0.986,7,0,40414
611,0.5639999999999998,169,1,40583
612,-0.966,27,0,40610
613,0.3679999999999999,218,1,40828
614,-0.9510000000000001,12,0,40840
615,-0.984,5,0,40845
616,0.7439999999999999,124,1,40969
617,-0.954,15,0,40984
618,-0.981,42,0,41026
619,-0.984,5,0,41031
620,-1.012,33,0,41064
621,-0.973,34,0,41098
622,1.056,46,1,41144
623,-0.968,9,0,41153
624,-0.984,5,0,41158
625,-1.0030000000000001,24,0,41182
626,-1.0150000000000001,36,0,41218
627,-0.914,35,0,41253
628,-1.0010000000000001,42,0,41295
629,-0.992,13,0,41308
630,-0.99,11,0,41319
631,-0.923,44,0,41363
632,-0.99,11,0,41374
633,-0.991,12,0,41386
634,-0.988,9,0,41395
635,-0.9470000000000001,8,0,41403
636,-0.9590000000000001,20,0,41423
637,-0.964,5,0,41428
638,-0.986,7,0,41435
639,-1.0010000000000001,22,0,41457
640,-0.994,15,0,41472
