episode,reward,steps,success,total_steps
644,1.1,35,1,31912
645,-0.906,47,0,31959
646,-0.8150000000000001,36,0,31995
647,-0.969,10,0,32005
648,-0.869,50,0,32055
649,-0.9630000000000001,164,0,32219
650,-0.959,20,0,32239
651,-0.9500000000000001,91,0,32330
652,-0.849,50,0,32380
653,-0.9900000000000001,71,0,32451
654,1.072,42,1,32493
655,-0.973,14,0,32507
656,-0.982,3,0,32510
657,-0.9390000000000001,20,0,32530
658,-0.889,50,0,32580
659,-0.879,40,0,32620
660,-0.9390000000000001,20,0,32640
661,-0.8580000000000001,39,0,32679
662,-0.9490000000000001,10,0,32689
663,-0.984,5,0,32694
664,-0.909,50,0,32744
665,1.076,41,1,32785
666,-0.839,20,0,32805
667,-0.879,40,0,32845
668,1.016,56,1,32901
669,-0.986,7,0,32908
670,-0.865,46,0,32954
671,-0.879,40,0,32994
672,-0.869,50,0,33044
673,-0.975,16,0,33060
674,-0.9520000000000001,33,0,33093
675,-0.956,17,0,33110
676,-1.022,103,0,33213
677,-0.9390000000000001,20,0,33233
678,-0.916,77,0,33310
679,-0.903,44,0,33354
680,-1.0550000000000002,76,0,33430
681,-0.906,47,0,33477
682,-0.8290000000000001,50,0,33527
683,0.8919999999999999,87,1,33614
684,-0.9890000000000001,90,0,33704
685,-1.0210000000000001,62,0,33766
686,-1.0490000000000002,170,0,33936
687,-0.886,47,0,33983
688,-0.96,21,0,34004
689,-0.9530000000000001,34,0,34038
690,-0.9690000000000001,110,0,34148
691,-1.02,101,0,34249
692,-1.0070000000000001,68,0,34317
693,-0.9390000000000001,20,0,34337
694,-0.93,111,0,34448
695,-0.936,17,0,34465
696,-0.9990000000000001,100,0,34565
697,-0.9690000000000001,70,0,34635
698,-0.861,42,0,34677
699,-0.9410000000000001,62,0,34739
700,-0.919,20,0,34759
701,-0.9890000000000001,70,0,34829
702,-1.0490000000000002,150,0,34979
703,-0.869,50,0,35029
704,-0.9790000000000001,100,0,35129
705,-0.9530000000000001,74,0,35203
706,-0.9600000000000001,101,0,35304
707,-0.8200000000000001,41,0,35345
708,1.1480000000000001,23,1,35368
709,0.7959999999999999,111,1,35479
710,1.072,42,1,35521
711,-0.857,58,0,35579
712,-0.9890000000000001,70,0,35649
713,-0.915,36,0,35685
714,-0.96,21,0,35706
715,-0.929,30,0,35736
716,-0.9390000000000001,60,0,35796
717,-0.869,50,0,35846
718,-0.982,3,0,35849
719,-0.989,70,0,35919
720,-0.889,30,0,35949
721,-0.8290000000000001,50,0,35999
722,-0.8290000000000001,50,0,36049
723,-0.909,50,0,36099
724,-0.8290000000000001,50,0,36149
725,-0.895,16,0,36165
726,-0.897,38,0,36203
727,-1.018,119,0,36322
728,-0.988,9,0,36331
729,-0.935,56,0,36387
730,-0.889,50,0,36437
731,0.8,110,1,36547
732,-0.899,20,0,36567
733,-0.869,10,0,36577
734,-0.988,9,0,36586
735,-0.899,40,0,36626
736,-0.973,14,0,36640
737,-0.903,44,0,36684
738,-0.905,106,0,36790
739,1.1,35,1,36825
740,-0.879,40,0,36865
741,-0.9960000000000001,177,0,37042
742,-0.9490000000000001,90,0,37132
743,-0.9390000000000001,120,0,37252
744,-0.909,50,0,37302
745,-0.975,16,0,37318
746,-0.878,59,0,37377
747,-0.925,26,0,37403
748,-0.929,10,0,37413
749,-0.919,100,0,37513
750,-0.8580000000000001,59,0,37572
751,-0.9390000000000001,20,0,37592
752,-0.971,12,0,37604
753,-0.899,40,0,37644
754,-0.971,12,0,37656
755,-0.925,26,0,37682
756,-0.8220000000000001,43,0,37725
757,-0.9390000000000001,20,0,37745
758,-0.929,30,0,37775
759,-0.919,40,0,37815
760,0.8839999999999999,89,1,37904
761,-0.96,21,0,37925
762,-0.946,27,0,37952
763,-0.935,56,0,38008
764,-0.973,14,0,38022
765,-0.9590000000000001,80,0,38102
766,-0.9390000000000001,20,0,38122
767,0.564,169,1,38291
768,-0.975,16,0,38307
769,-0.984,5,0,38312
770,-0.9390000000000001,60,0,38372
771,-0.974,15,0,38387
772,0.9719999999999999,67,1,38454
773,-1.0190000000000001,80,0,38534
774,-0.999,60,0,38594
775,-0.9500000000000001,31,0,38625
776,-0.982,3,0,38628
777,1.088,38,1,38666
778,-0.929,10,0,38676
779,-0.96,21,0,38697
780,-0.984,5,0,38702
781,-0.8190000000000001,40,0,38742
782,-0.869,30,0,38772
783,-0.889,30,0,38802
784,-0.869,50,0,38852
785,-0.899,20,0,38872
786,-0.909,50,0,38922
787,-1.0190000000000001,60,0,38982
788,-0.899,40,0,39022
789,-0.986,7,0,39029
790,-0.974,15,0,39044
791,-0.976,17,0,39061
792,-0.928,29,0,39090
793,-1.03,91,0,39181
794,-0.899,40,0,39221
795,-0.984,5,0,39226
796,-0.929,110,0,39336
797,-0.984,5,0,39341
798,-0.899,100,0,39441
799,-0.904,45,0,39486
800,-0.9490000000000001,10,0,39496
801,-0.9390000000000001,20,0,39516
802,-0.889,30,0,39546
803,-0.8840000000000001,105,0,39651
804,-0.8800000000000001,101,0,39752
805,-0.9570000000000001,98,0,39850
806,1.144,24,1,39874
807,-1.0290000000000001,150,0,40024
808,-0.885,26,0,40050
809,-0.982,3,0,40053
810,-0.9400000000000001,41,0,40094
811,-0.926,27,0,40121
812,-0.9990000000000001,100,0,40221
813,0.976,66,1,40287
814,-0.9390000000000001,20,0,40307
815,-0.9990000000000001,100,0,40407
816,-0.9760000000000001,157,0,40564
817,-0.909,10,0,40574
818,-0.9670000000000001,28,0,40602
819,-1.0090000000000001,170,0,40772
820,-0.9790000000000001,80,0,40852
821,-0.936,57,0,40909
822,-0.887,28,0,40937
823,-0.9910000000000001,92,0,41029
824,-1.0830000000000002,184,0,41213
825,-0.9690000000000001,70,0,41283
826,-1.028,109,0,41392
827,-0.982,3,0,41395
828,-1.0390000000000001,140,0,41535
829,-0.891,112,0,41647
830,-0.932,13,0,41660
831,-0.986,7,0,41667
832,-0.891,112,0,41779
833,-0.9940000000000001,135,0,41914
834,-0.926,27,0,41941
835,-0.988,9,0,41950
836,-0.958,19,0,41969
837,-1.0090000000000001,90,0,42059
838,-1.059,60,0,42119
839,-1.0390000000000001,60,0,42179
840,-1.086,147,0,42326
841,-0.9490000000000001,70,0,42396
842,-0.902,83,0,42479
843,-1.0190000000000001,80,0,42559
844,-1.059,60,0,42619
845,-0.899,40,0,42659
846,-1.0130000000000001,74,0,42733
847,-1.0270000000000001,168,0,42901
848,-1.026,107,0,43008
849,-0.8390000000000001,40,0,43048
850,-1.0590000000000002,180,0,43228
851,-0.9620000000000001,83,0,43311
852,-0.924,25,0,43336
853,-0.904,105,0,43441
854,-0.9990000000000001,180,0,43621
855,-0.18000000000000024,300,0,43921
856,-0.919,20,0,43941
857,-0.9790000000000001,120,0,44061
858,-0.9790000000000001,80,0,44141
859,1.1360000000000001,26,1,44167
860,-0.935,96,0,44263
861,-0.9090000000000001,110,0,44373
862,-0.971,12,0,44385
863,-0.9510000000000001,32,0,44417
864,-1.0290000000000001,70,0,44487
865,-0.978,19,0,44506
866,-0.9690000000000001,110,0,44616
867,-0.973,14,0,44630
868,-0.919,120,0,44750
869,-0.899,100,0,44850
870,-1.046,87,0,44937
871,1.024,54,1,44991
872,0.9079999999999999,83,1,45074
873,0.23199999999999982,252,1,45326
874,-0.903,44,0,45370
875,-0.9470000000000001,48,0,45418
876,-0.9790000000000001,120,0,45538
877,0.9119999999999999,82,1,45620
878,-0.9490000000000001,70,0,45690
879,-0.949,10,0,45700
880,-0.964,5,0,45705
881,-0.986,7,0,45712
882,-0.18000000000000022,300,0,46012
883,-0.894,35,0,46047
884,-0.975,16,0,46063
885,-0.909,110,0,46173
