episode,reward,steps,success,total_steps
405,0.0,96,0,20120
406,0.0,57,0,20177
407,0.0,54,0,20231
408,0.0,100,0,20331
409,-1.0,110,0,20441
410,-1.0,120,0,20561
411,0.0,22,0,20583
412,0.6819999999999999,106,1,20689
413,0.0,43,0,20732
414,0.931,23,1,20755
415,0.0,38,0,20793
416,-1.0,50,0,20843
417,-1.0,50,0,20893
418,0.661,113,1,21006
419,0.76,80,1,21086
420,0.0,11,0,21097
421,0.703,99,1,21196
422,0.0,19,0,21215
423,0.0,79,0,21294
424,0.0,21,0,21315
425,0.745,85,1,21400
426,0.0,79,0,21479
427,0.0,84,0,21563
428,-1.0,70,0,21633
429,-1.0,60,0,21693
430,-1.0,50,0,21743
431,-1.0,90,0,21833
432,-1.0,60,0,21893
433,0.0,5,0,21898
434,0.0,80,0,21978
435,0.0,141,0,22119
436,0.0,19,0,22138
437,-1.0,60,0,22198
438,-1.0,20,0,22218
439,0.0,29,0,22247
440,0.721,93,1,22340
441,-1.0,90,0,22430
442,-1.0,60,0,22490
443,-1.0,60,0,22550
444,-1.0,10,0,22560
445,0.0,7,0,22567
446,0.0,103,0,22670
447,0.0,29,0,22699
448,0.0,5,0,22704
449,0.0,13,0,22717
450,0.0,65,0,22782
451,0.0,9,0,22791
452,0.0,9,0,22800
453,0.0,29,0,22829
454,-1.0,70,0,22899
455,0.7929999999999999,69,1,22968
456,0.7809999999999999,73,1,23041
457,-1.0,60,0,23101
458,-1.0,40,0,23141
459,0.0,8,0,23149
460,-1.0,60,0,23209
461,-1.0,50,0,23259
462,0.0,5,0,23264
463,-1.0,80,0,23344
464,-1.0,60,0,23404
465,0.0,23,0,23427
466,0.0,26,0,23453
467,-1.0,20,0,23473
468,-1.0,120,0,23593
469,-1.0,60,0,23653
470,0.0,27,0,23680
471,0.0,90,0,23770
472,-1.0,50,0,23820
473,0.0,90,0,23910
474,0.0,33,0,23943
475,0.796,68,1,24011
476,0.0,37,0,24048
477,-1.0,90,0,24138
478,0.751,83,1,24221
479,0.0,3,0,24224
480,0.0,5,0,24229
481,-1.0,60,0,24289
482,0.0,26,0,24315
483,0.0,44,0,24359
484,-1.0,60,0,24419
485,0.0,34,0,24453
486,-1.0,100,0,24553
487,0.0,8,0,24561
488,0.0,117,0,24678
489,0.931,23,1,24701
490,0.0,12,0,24713
491,0.0,34,0,24747
492,-1.0,50,0,24797
493,0.0,67,0,24864
494,0.76,80,1,24944
495,0.0,6,0,24950
496,-1.0,50,0,25000
497,0.0,10,0,25010
498,0.0,7,0,25017
499,0.0,7,0,25024
500,0.0,19,0,25043
501,0.0,13,0,25056
502,0.0,21,0,25077
503,0.0,4,0,25081
504,0.931,23,1,25104
505,0.0,57,0,25161
506,0.0,62,0,25223
507,0.0,50,0,25273
508,0.0,30,0,25303
509,0.0,15,0,25318
510,0.859,47,1,25365
511,-1.0,40,0,25405
512,0.0,3,0,25408
513,0.0,35,0,25443
514,0.73,90,1,25533
515,0.0,3,0,25536
516,0.0,48,0,25584
517,-1.0,150,0,25734
518,0.0,12,0,25746
519,0.0,4,0,25750
520,-1.0,50,0,25800
521,-1.0,40,0,25840
522,0.0,21,0,25861
523,0.0,34,0,25895
524,0.0,31,0,25926
525,-1.0,60,0,25986
526,-1.0,100,0,26086
527,0.0,12,0,26098
528,-1.0,10,0,26108
529,-1.0,40,0,26148
530,-1.0,50,0,26198
531,0.0,60,0,26258
532,-1.0,40,0,26298
533,-1.0,10,0,26308
534,-1.0,70,0,26378
535,-1.0,40,0,26418
536,0.0,14,0,26432
537,-1.0,110,0,26542
538,-1.0,50,0,26592
539,0.0,40,0,26632
540,0.0,4,0,26636
541,0.0,91,0,26727
542,-1.0,20,0,26747
543,0.0,36,0,26783
544,-1.0,20,0,26803
545,-1.0,20,0,26823
546,0.0,10,0,26833
547,0.0,3,0,26836
548,-1.0,40,0,26876
549,0.0,159,0,27035
550,0.0,36,0,27071
551,-1.0,80,0,27151
552,-1.0,30,0,27181
553,0.0,67,0,27248
554,-1.0,60,0,27308
555,0.0,42,0,27350
556,0.0,55,0,27405
557,-1.0,10,0,27415
558,0.0,3,0,27418
559,-1.0,60,0,27478
560,0.7809999999999999,73,1,27551
561,-1.0,80,0,27631
562,0.766,78,1,27709
563,-1.0,40,0,27749
564,0.0,20,0,27769
565,0.0,9,0,27778
566,0.0,18,0,27796
567,0.0,31,0,27827
568,-1.0,20,0,27847
569,-1.0,30,0,27877
570,0.919,27,1,27904
571,-1.0,20,0,27924
572,0.0,13,0,27937
573,-1.0,60,0,27997
574,0.895,35,1,28032
575,0.0,80,0,28112
576,-1.0,70,0,28182
577,0.901,33,1,28215
578,0.0,14,0,28229
579,-1.0,110,0,28339
580,-1.0,30,0,28369
581,-1.0,50,0,28419
582,0.0,53,0,28472
583,-1.0,50,0,28522
584,0.0,54,0,28576
585,0.0,28,0,28604
586,0.706,98,1,28702
587,-1.0,100,0,28802
588,0.886,38,1,28840
589,-1.0,50,0,28890
590,-1.0,50,0,28940
591,0.787,71,1,29011
592,0.0,36,0,29047
593,-1.0,50,0,29097
594,0.0,18,0,29115
595,0.0,17,0,29132
596,0.0,16,0,29148
597,0.703,99,1,29247
598,0.8109999999999999,63,1,29310
599,-1.0,70,0,29380
600,0.0,7,0,29387
601,0.0,87,0,29474
602,0.916,28,1,29502
603,0.889,37,1,29539
604,0.0,16,0,29555
605,-1.0,100,0,29655
606,0.0,47,0,29702
607,0.577,141,1,29843
608,0.0,12,0,29855
609,0.0,56,0,29911
610,-1.0,20,0,29931
611,0.0,12,0,29943
612,0.0,44,0,29987
613,-1.0,40,0,30027
614,0.0,3,0,30030
615,0.0,59,0,30089
616,0.0,54,0,30143
617,0.898,34,1,30177
618,-1.0,60,0,30237
619,0.0,3,0,30240
620,0.0,97,0,30337
621,0.0,20,0,30357
622,-1.0,30,0,30387
623,-1.0,30,0,30417
624,0.0,34,0,30451
625,0.0,111,0,30562
626,-1.0,120,0,30682
627,0.0,12,0,30694
628,0.0,6,0,30700
629,-1.0,60,0,30760
630,0.0,36,0,30796
631,-1.0,30,0,30826
632,0.0,14,0,30840
633,0.769,77,1,30917
634,0.0,5,0,30922
635,0.0,33,0,30955
636,-1.0,40,0,30995
637,-1.0,50,0,31045
638,-1.0,40,0,31085
639,-1.0,40,0,31125
640,-1.0,110,0,31235
641,0.0,8,0,31243
642,0.907,31,1,31274
643,0.0,23,0,31297
644,0.817,61,1,31358
645,-1.0,40,0,31398
646,0.886,38,1,31436
647,-1.0,20,0,31456
648,0.0,73,0,31529
649,-1.0,110,0,31639
650,0.0,25,0,31664
651,0.0,12,0,31676
652,-1.0,50,0,31726
653,-1.0,20,0,31746
654,0.0,106,0,31852
655,-1.0,50,0,31902
656,0.0,36,0,31938
657,0.0,3,0,31941
658,0.0,39,0,31980
659,0.7989999999999999,67,1,32047
660,0.0,18,0,32065
661,0.0,124,0,32189
662,-1.0,80,0,32269
663,0.916,28,1,32297
664,-1.0,40,0,32337
665,0.0,123,0,32460
666,-1.0,30,0,32490
667,0.0,35,0,32525
668,0.0,29,0,32554
669,0.0,55,0,32609
670,0.0,7,0,32616
671,0.0,38,0,32654
672,0.0,30,0,32684
673,0.0,39,0,32723
674,-1.0,50,0,32773
675,0.0,34,0,32807
676,-1.0,120,0,32927
677,-1.0,50,0,32977
678,0.0,42,0,33019
679,0.0,81,0,33100
680,0.0,28,0,33128
681,-1.0,50,0,33178
682,-1.0,110,0,33288
683,-1.0,180,0,33468
684,-1.0,50,0,33518
685,-1.0,30,0,33548
686,-1.0,90,0,33638
687,0.0,112,0,33750
688,0.0,41,0,33791
689,-1.0,50,0,33841
690,-1.0,50,0,33891
