episode,reward,steps,success,total_steps
350,0.0,15,0,17515
351,0.0,11,0,17526
352,0.0,9,0,17535
353,0.0,118,0,17653
354,0.727,91,1,17744
355,0.808,64,1,17808
356,0.0,56,0,17864
357,0.0,172,0,18036
358,0.22599999999999998,258,1,18294
359,0.0,3,0,18297
360,0.88,40,1,18337
361,0.0,33,0,18370
362,0.0,25,0,18395
363,0.5680000000000001,144,1,18539
364,0.829,57,1,18596
365,0.0,11,0,18607
366,0.88,40,1,18647
367,0.0,3,0,18650
368,0.8109999999999999,63,1,18713
369,0.784,72,1,18785
370,0.0,40,0,18825
371,0.0,63,0,18888
372,0.685,105,1,18993
373,0.874,42,1,19035
374,0.0,28,0,19063
375,0.688,104,1,19167
376,0.856,48,1,19215
377,0.46599999999999997,178,1,19393
378,0.733,89,1,19482
379,0.5619999999999999,146,1,19628
380,0.643,119,1,19747
381,0.706,98,1,19845
382,0.0,116,0,19961
383,0.0,57,0,20018
384,0.763,79,1,20097
385,0.898,34,1,20131
386,0.0,14,0,20145
387,0.0,19,0,20164
388,0.0,30,0,20194
389,0.0,3,0,20197
390,0.0,11,0,20208
391,0.0,45,0,20253
392,0.769,77,1,20330
393,0.0,33,0,20363
394,0.2889999999999999,237,1,20600
395,0.0,5,0,20605
396,0.0,152,0,20757
397,0.0,4,0,20761
398,0.0,43,0,20804
399,0.892,36,1,20840
400,0.0,36,0,20876
401,0.0,101,0,20977
402,0.45699999999999996,181,1,21158
403,0.604,132,1,21290
404,0.0,76,0,21366
405,0.85,50,1,21416
406,0.0,19,0,21435
407,0.17500000000000004,275,1,21710
408,0.0,19,0,21729
409,0.622,126,1,21855
410,0.0,47,0,21902
411,0.0,21,0,21923
412,0.0,16,0,21939
413,0.0,7,0,21946
414,0.0,94,0,22040
415,0.0,26,0,22066
416,0.907,31,1,22097
417,0.61,130,1,22227
418,0.0,18,0,22245
419,0.853,49,1,22294
420,0.775,75,1,22369
421,0.736,88,1,22457
422,0.0,31,0,22488
423,0.706,98,1,22586
424,0.0,162,0,22748
425,0.0,155,0,22903
426,0.856,48,1,22951
427,0.838,54,1,23005
428,0.772,76,1,23081
429,0.0,82,0,23163
430,0.796,68,1,23231
431,0.646,118,1,23349
432,0.763,79,1,23428
433,0.0,3,0,23431
434,0.0,5,0,23436
435,0.6819999999999999,106,1,23542
436,0.0,11,0,23553
437,0.5589999999999999,147,1,23700
438,0.784,72,1,23772
439,0.0,10,0,23782
440,0.7989999999999999,67,1,23849
441,0.0,18,0,23867
442,0.904,32,1,23899
443,0.256,248,1,24147
444,0.835,55,1,24202
445,0.853,49,1,24251
446,0.757,81,1,24332
447,0.49,170,1,24502
448,0.7809999999999999,73,1,24575
449,0.0,7,0,24582
450,0.0,53,0,24635
451,0.694,102,1,24737
452,0.532,156,1,24893
453,0.0,176,0,25069
454,0.817,61,1,25130
455,0.595,135,1,25265
456,0.739,87,1,25352
457,0.0,8,0,25360
458,0.766,78,1,25438
459,0.0,9,0,25447
460,0.616,128,1,25575
461,0.0,64,0,25639
462,0.5229999999999999,159,1,25798
463,0.823,59,1,25857
464,0.0,28,0,25885
465,0.32200000000000006,226,1,26111
466,0.0,149,0,26260
467,0.0,9,0,26269
468,0.0,67,0,26336
469,0.901,33,1,26369
470,0.631,123,1,26492
471,0.0,31,0,26523
472,0.0,10,0,26533
473,0.637,121,1,26654
474,0.0,17,0,26671
475,0.0,13,0,26684
476,0.556,148,1,26832
477,0.0,3,0,26835
478,0.571,143,1,26978
479,0.778,74,1,27052
480,0.79,70,1,27122
481,0.7929999999999999,69,1,27191
482,0.376,208,1,27399
483,0.0,9,0,27408
484,0.0,300,0,27708
485,0.0,300,0,28008
486,0.0,50,0,28058
487,0.0,3,0,28061
488,0.484,172,1,28233
489,0.727,91,1,28324
490,0.583,139,1,28463
491,0.661,113,1,28576
492,0.778,74,1,28650
493,0.0,89,0,28739
494,0.0,20,0,28759
495,0.0,16,0,28775
496,0.0,10,0,28785
497,0.778,74,1,28859
498,0.751,83,1,28942
499,0.0,84,0,29026
500,0.802,66,1,29092
501,0.652,116,1,29208
502,0.0,5,0,29213
503,0.0,26,0,29239
504,0.802,66,1,29305
505,0.0,13,0,29318
506,0.0,17,0,29335
507,0.853,49,1,29384
